label,case,source,config,mechanism,tool,shape,n_neg_init,n_neg_final,neg_vol_init,neg_vol_final,n_clusters_init,n_clusters_final,min_jdet_init,min_jdet_final,l2_err,time_s,frac_nonpos_jdet_init,frac_nonpos_jdet_final,sdlogj_init,sdlogj_final,moved_frac,l1_move,l2_move,max_move,mean_move_moved,feasible,simplex_n_neg_init,simplex_n_below_init,simplex_min_init,bilinear_n_neg_init,bilinear_n_below_init,bilinear_min_init,finite_n_neg_init,finite_n_below_init,finite_min_init,jdet_n_neg_init,jdet_n_below_init,jdet_min_init,simplex_n_neg_final,simplex_n_below_final,simplex_min_final,bilinear_n_neg_final,bilinear_n_below_final,bilinear_min_final,finite_n_neg_final,finite_n_below_final,finite_min_final,jdet_n_neg_final,jdet_n_below_final,jdet_min_final,ift_min_radius_init,ift_frac_subpixel_init,ift_min_radius_final,ift_frac_subpixel_final,certified,damage,n_windows,giant_regions,mop_cleared,rounds,sqp_iters,corr_n,corr_resid_med_init,corr_resid_mad_init,corr_resid_med_final,corr_resid_mad_final,corr_n_outliers,corr_n_large,corr_n_high_resid,corr_n_incoherent,error,timing_mode,hit_cap,out_path,sha256
ants_B0039_z336__isqp_none,ants_B0039_z336,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.6163914199850767,0.6163914199850767,0.0,0.22011310000016238,0.0,0.0,0.1436984489111248,0.1436984489111248,0.0,0.0,0.0,0.0,0.0,True,0,0,0.3058764858136306,0,0,0.3058764858136306,0,0,0.6117529716272646,0,0,0.6163914199850767,0,0,0.3058764858136306,0,0,0.3058764858136306,0,0,0.6117529716272646,0,0,0.6163914199850767,1.696647548527835,0.0,1.696647548527835,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z336__isqp_none.npz,f3561fe2b41545fc2737b5f8f3f0358976c3309b02da65d02edd47d760682d3d
ants_B0039_z384__isqp_none,ants_B0039_z384,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.5511138744447599,0.5511138744447599,0.0,0.2346698999972432,0.0,0.0,0.11469466538282978,0.11469466538282978,0.0,0.0,0.0,0.0,0.0,True,0,0,0.2743049815515045,0,0,0.27354921983567826,0,0,0.5489971954272309,0,0,0.5511138744447599,0,0,0.2743049815515045,0,0,0.27354921983567826,0,0,0.5489971954272309,0,0,0.5511138744447599,3.9273351354973713,0.0,3.9273351354973713,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z384__isqp_none.npz,573f4199ba46d20a7180a2f4894b1c153d7c2fc4cdd78ad11d63018fba6d7a03
ants_B0039_z432__isqp_none,ants_B0039_z432,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.417184941603501,0.417184941603501,0.0,0.21075829999972484,0.0,0.0,0.14076951805610202,0.14076951805610202,0.0,0.0,0.0,0.0,0.0,True,0,0,0.20587891835807293,0,0,0.20587891835807293,0,0,0.42091523513668483,0,0,0.417184941603501,0,0,0.20587891835807293,0,0,0.20587891835807293,0,0,0.42091523513668483,0,0,0.417184941603501,1.9871905189861294,0.0,1.9871905189861294,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z432__isqp_none.npz,27300bcdbf2c8885ecfd07edd381bb12ea5427d465511475fdabfb40c4451e2f
ants_B0039_z480__isqp_none,ants_B0039_z480,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.4777541267296407,0.4777541267296407,0.0,0.24004820000118343,0.0,0.0,0.12880221931665223,0.12880221931665223,0.0,0.0,0.0,0.0,0.0,True,0,0,0.23807917529120443,0,0,0.23807917529120443,0,0,0.4767780735388539,0,0,0.4777541267296407,0,0,0.23807917529120443,0,0,0.23807917529120443,0,0,0.4767780735388539,0,0,0.4777541267296407,1.9470888587737036,0.0,1.9470888587737036,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z480__isqp_none.npz,ac4e44b6200a25d8031b583449ee782a18c4b80073761da7f03828a774443299
ants_B0049_z0__isqp_none,ants_B0049_z0,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0.38351089999923715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.5,0,0,0.5,0,0,1.0,0,0,1.0,0,0,0.5,0,0,0.5,0,0,1.0,0,0,1.0,8.0,0.0,8.0,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z0__isqp_none.npz,9c3c0577e35f46f1cd80a3523be65ee5036afd60a82ec7c24dbe6ae67364164d
ants_B0049_z48__isqp_none,ants_B0049_z48,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.2192712297807262,0.2192712297807262,0.0,0.45227800000066054,0.0,0.0,0.19150739688701005,0.19150739688701005,0.0,0.0,0.0,0.0,0.0,True,0,0,0.10620603007880779,0,0,0.10620603007880779,0,0,0.21241206015761155,0,0,0.2192712297807262,0,0,0.10620603007880779,0,0,0.10620603007880779,0,0,0.21241206015761155,0,0,0.2192712297807262,0.5267860712987673,0.003837719298245614,0.5267860712987673,0.003837719298245614,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z48__isqp_none.npz,bc01c9e4c71d022b0857ba6ff0143fab5d2561181326b41f4d232599ffe3169e
ants_B0049_z96__isqp_none,ants_B0049_z96,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.5255165720576626,0.5255165720576626,0.0,0.46114180000222404,0.0,0.0,0.1215941397287515,0.1215941397287515,0.0,0.0,0.0,0.0,0.0,True,0,0,0.25955403586196274,0,0,0.2589425381125812,0,0,0.5234479028840775,0,0,0.5255165720576626,0,0,0.25955403586196274,0,0,0.2589425381125812,0,0,0.5234479028840775,0,0,0.5255165720576626,1.124354435463172,0.0,1.124354435463172,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z96__isqp_none.npz,d455d96d1a1103bf840149c372cdb54a4ded59d244d11cfbe59fa84cd1b3442d
ants_B0049_z192__isqp_none,ants_B0049_z192,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.43608591422871773,0.43608591422871773,0.0,0.45148209999752,0.0,0.0,0.15186306569173,0.15186306569173,0.0,0.0,0.0,0.0,0.0,True,0,0,0.21783696398594374,0,0,0.21648418887844673,0,0,0.43567392797188714,0,0,0.43608591422871773,0,0,0.21783696398594374,0,0,0.21648418887844673,0,0,0.43567392797188714,0,0,0.43608591422871773,1.4157973530267554,0.0,1.4157973530267554,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z192__isqp_none.npz,7107146323ff80d220a9bd29586a5ac6abffb8c71c14238fb908a4b81aefa325
ants_B0049_z144__isqp_none,ants_B0049_z144,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.41242328006390805,0.41242328006390805,0.0,0.44688719999976456,0.0,0.0,0.12175327347139436,0.12175327347139436,0.0,0.0,0.0,0.0,0.0,True,0,0,0.20228592296680584,0,0,0.20228592296680584,0,0,0.40457184593361223,0,0,0.41242328006390805,0,0,0.20228592296680584,0,0,0.20228592296680584,0,0,0.40457184593361223,0,0,0.41242328006390805,2.132437645119583,0.0,2.132437645119583,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z144__isqp_none.npz,d924031b28803164ec7d881122f850c3f87c38a097893ed8040680985c30dd0b
ants_B0049_z240__isqp_none,ants_B0049_z240,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.35044513603615085,0.35044513603615085,0.0,0.35226029999830644,0.0,0.0,0.16994483961383366,0.16994483961383366,0.0,0.0,0.0,0.0,0.0,True,0,0,0.17303257220314644,0,0,0.17303257220314644,0,0,0.3460651444062981,0,0,0.35044513603615085,0,0,0.17303257220314644,0,0,0.17303257220314644,0,0,0.3460651444062981,0,0,0.35044513603615085,1.4999212608701071,0.0,1.4999212608701071,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z240__isqp_none.npz,65106552c492baf619ef2e0135c1ea99a660e6910f04f1c678cc01297774f995
ants_B0049_z288__isqp_none,ants_B0049_z288,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.3827181924291158,0.3827181924291158,0.0,0.4079827000023215,0.0,0.0,0.1816551945849357,0.1816551945849357,0.0,0.0,0.0,0.0,0.0,True,0,0,0.18887907966022685,0,0,0.18836989076110056,0,0,0.3792139465382268,0,0,0.3827181924291158,0,0,0.18887907966022685,0,0,0.18836989076110056,0,0,0.3792139465382268,0,0,0.3827181924291158,0.7019715325567596,0.00032209429824561406,0.7019715325567596,0.00032209429824561406,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z288__isqp_none.npz,772e5b23937985d3fc8574a00f6dae89c61713be8b542b97c35619fec3943322
ants_B0049_z336__isqp_none,ants_B0049_z336,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.4292232971282726,0.4292232971282726,0.0,0.43070019999868236,0.0,0.0,0.19721511910922407,0.19721511910922407,0.0,0.0,0.0,0.0,0.0,True,0,0,0.21156824584331357,0,0,0.21156824584331357,0,0,0.4231364916866279,0,0,0.4292232971282726,0,0,0.21156824584331357,0,0,0.21156824584331357,0,0,0.4231364916866279,0,0,0.4292232971282726,0.7354396946101833,0.0007469846491228071,0.7354396946101833,0.0007469846491228071,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z336__isqp_none.npz,8f56f3f810e8f26035ab3fc87695f822e6352959b7375ec03ec6e7ac6988167b
ants_B0049_z384__isqp_none,ants_B0049_z384,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.44863748841763945,0.44863748841763945,0.0,0.45322160000068834,0.0,0.0,0.16129683048633567,0.16129683048633567,0.0,0.0,0.0,0.0,0.0,True,0,0,0.21935898430704212,0,0,0.21704060904698363,0,0,0.4387179686140768,0,0,0.44863748841763945,0,0,0.21935898430704212,0,0,0.21704060904698363,0,0,0.4387179686140768,0,0,0.44863748841763945,0.9204836471074753,0.00015076754385964913,0.9204836471074753,0.00015076754385964913,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z384__isqp_none.npz,3c041f8cb6b5579443c7ff295dd594eef39ac7805320d088e29076339505323a
ants_B0049_z432__isqp_none,ants_B0049_z432,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.336060322816572,0.336060322816572,0.0,0.43815140000151587,0.0,0.0,0.19919841857637832,0.19919841857637832,0.0,0.0,0.0,0.0,0.0,True,0,0,0.1645420956265033,0,0,0.1645420956265033,0,0,0.334052612448375,0,0,0.336060322816572,0,0,0.1645420956265033,0,0,0.1645420956265033,0,0,0.334052612448375,0,0,0.336060322816572,0.8959825136181437,0.0001987390350877193,0.8959825136181437,0.0001987390350877193,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z432__isqp_none.npz,27502bbcb8a037cb0de876b2f7e44cabba1ac08e90b65ea1264b1f109f7f3252
ants_B0049_z480__isqp_none,ants_B0049_z480,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.3306480897594032,0.3306480897594032,0.0,0.4116131000009773,0.0,0.0,0.18521875661085524,0.18521875661085524,0.0,0.0,0.0,0.0,0.0,True,0,0,0.16030970523078786,0,0,0.15683733210722792,0,0,0.3206194104615792,0,0,0.3306480897594032,0,0,0.16030970523078786,0,0,0.15683733210722792,0,0,0.3206194104615792,0,0,0.3306480897594032,0.7825150203809778,0.00028097587719298246,0.7825150203809778,0.00028097587719298246,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0049_z480__isqp_none.npz,759814b56ccf3ee49e074ce1755384c8d757c08c6f4d05eed9ecee85ff7b7327
ants_B0053_z0__isqp_none,ants_B0053_z0,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0.3803841000008106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.5,0,0,0.5,0,0,1.0,0,0,1.0,0,0,0.5,0,0,0.5,0,0,1.0,0,0,1.0,8.0,0.0,8.0,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z0__isqp_none.npz,9c3c0577e35f46f1cd80a3523be65ee5036afd60a82ec7c24dbe6ae67364164d
ants_B0053_z48__isqp_none,ants_B0053_z48,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.2337034288171988,0.2337034288171988,0.0,0.4533731000010448,0.0,0.0,0.21981939046887686,0.21981939046887686,0.0,0.0,0.0,0.0,0.0,True,0,0,0.11460453402156322,0,0,0.11412937617172875,0,0,0.22920906804310204,0,0,0.2337034288171988,0,0,0.11460453402156322,0,0,0.11412937617172875,0,0,0.22920906804310204,0,0,0.2337034288171988,0.2849735375087521,0.005619517543859649,0.2849735375087521,0.005619517543859649,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z48__isqp_none.npz,655b2bfeff838fe512ef4580f9ef0c0e95ad25690a63527cc2148a7dfa8f0614
ants_B0053_z96__isqp_none,ants_B0053_z96,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.41218873687500535,0.41218873687500535,0.0,0.4253843999977107,0.0,0.0,0.14676689293900796,0.14676689293900796,0.0,0.0,0.0,0.0,0.0,True,0,0,0.20251592185393688,0,0,0.20205869694148168,0,0,0.40503184370783074,0,0,0.41218873687500535,0,0,0.20251592185393688,0,0,0.20205869694148168,0,0,0.40503184370783074,0,0,0.41218873687500535,0.33449736855729917,0.0039336622807017545,0.33449736855729917,0.0039336622807017545,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z96__isqp_none.npz,3a861fadaf7c3e9d64db5a3c1f918d15aa9db314a2edd60fe717f9c4df6e7c50
ants_B0053_z144__isqp_none,ants_B0053_z144,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.5264945675761623,0.5264945675761623,0.0,0.45916700000088895,0.0,0.0,0.11627186185286648,0.11627186185286648,0.0,0.0,0.0,0.0,0.0,True,0,0,0.2599935646837806,0,0,0.2599935646837806,0,0,0.5277489466772389,0,0,0.5264945675761623,0,0,0.2599935646837806,0,0,0.2599935646837806,0,0,0.5277489466772389,0,0,0.5264945675761623,1.0827560288901554,0.0,1.0827560288901554,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z144__isqp_none.npz,fa253ffccfeb764152df81820541d73d29db0b3936cba3ca71a2a9c582b73278
ants_B0053_z192__isqp_none,ants_B0053_z192,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.4072577101004798,0.4072577101004798,0.0,0.4375653000024613,0.0,0.0,0.14672667706396686,0.14672667706396686,0.0,0.0,0.0,0.0,0.0,True,0,0,0.1989457113738363,0,0,0.1989457113738363,0,0,0.39789142274767986,0,0,0.4072577101004798,0,0,0.1989457113738363,0,0,0.1989457113738363,0,0,0.39789142274767986,0,0,0.4072577101004798,1.454628208701586,0.0,1.454628208701586,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z192__isqp_none.npz,1d67f9709ccc2f70e7c6deb24f0ce63805e3b4516ac9f07771fa55bf1bf93077
ants_B0053_z240__isqp_none,ants_B0053_z240,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.4896973131658631,0.4896973131658631,0.0,0.5131737000010617,0.0,0.0,0.1678625909715985,0.1678625909715985,0.0,0.0,0.0,0.0,0.0,True,0,0,0.2427637098377446,0,0,0.2427637098377446,0,0,0.493696906498708,0,0,0.4896973131658631,0,0,0.2427637098377446,0,0,0.2427637098377446,0,0,0.493696906498708,0,0,0.4896973131658631,0.9750829185492685,2.055921052631579e-05,0.9750829185492685,2.055921052631579e-05,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z240__isqp_none.npz,97c851675199ce81f934cded0756413fef1955463cd83fa5529874669b675eee
ants_B0053_z288__isqp_none,ants_B0053_z288,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.524063992796037,0.524063992796037,0.0,0.539278899999772,0.0,0.0,0.1848282615996901,0.1848282615996901,0.0,0.0,0.0,0.0,0.0,True,0,0,0.2603742406374772,0,0,0.2603742406374772,0,0,0.5224180622969521,0,0,0.524063992796037,0,0,0.2603742406374772,0,0,0.2603742406374772,0,0,0.5224180622969521,0,0,0.524063992796037,0.48341816651487746,0.002282072368421053,0.48341816651487746,0.002282072368421053,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z288__isqp_none.npz,050cc91f01fe81a5134e13d6bae959b65c7d80e955e0c417e7b3810b7197dd60
ants_B0053_z384__isqp_none,ants_B0053_z384,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.22665243808682564,0.22665243808682564,0.0,0.545149900000979,0.0,0.0,0.15325882758525686,0.15325882758525686,0.0,0.0,0.0,0.0,0.0,True,0,0,0.10879385068129221,0,0,0.10879385068129221,0,0,0.21758770136257302,0,0,0.22665243808682564,0,0,0.10879385068129221,0,0,0.10879385068129221,0,0,0.21758770136257302,0,0,0.22665243808682564,1.0,0.0,1.0,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z384__isqp_none.npz,2069ee8f69a2c07b0786557161bd3c78643d56755f0fd9288cd391843153d90f
ants_B0053_z336__isqp_none,ants_B0053_z336,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.4969346787250375,0.4969346787250375,0.0,0.5399661000010383,0.0,0.0,0.18099527980056362,0.18099527980056362,0.0,0.0,0.0,0.0,0.0,True,0,0,0.24743232700435439,0,0,0.24743232700435439,0,0,0.4987420255369253,0,0,0.4969346787250375,0,0,0.24743232700435439,0,0,0.24743232700435439,0,0,0.4987420255369253,0,0,0.4969346787250375,0.6561868262927543,0.0017406798245614035,0.6561868262927543,0.0017406798245614035,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z336__isqp_none.npz,d724f0a5e7a3d53391d37cfbd6bce190bbfaa8b04da8abbfefa3a91f71b8a2df
ants_B0053_z432__isqp_none,ants_B0053_z432,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.27416718702227905,0.27416718702227905,0.0,0.5471393000007083,0.0,0.0,0.2073961375020847,0.2073961375020847,0.0,0.0,0.0,0.0,0.0,True,0,0,0.13552301933391037,0,0,0.13152832661537256,0,0,0.2734650920502259,0,0,0.27416718702227905,0,0,0.13552301933391037,0,0,0.13152832661537256,0,0,0.2734650920502259,0,0,0.27416718702227905,1.0,0.0,1.0,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z432__isqp_none.npz,9cef1260466b55d0c9cda823709756cc00e438ed2ee228e0413cc85a363c0a0b
ants_B0053_z480__isqp_none,ants_B0053_z480,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.34825956363916216,0.34825956363916216,0.0,0.5503343999989738,0.0,0.0,0.19661005941894416,0.19661005941894416,0.0,0.0,0.0,0.0,0.0,True,0,0,0.17253445864262806,0,0,0.17215334648359248,0,0,0.35041840739605523,0,0,0.34825956363916216,0,0,0.17253445864262806,0,0,0.17215334648359248,0,0,0.35041840739605523,0,0,0.34825956363916216,0.6800005352653749,0.0007401315789473684,0.6800005352653749,0.0007401315789473684,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0053_z480__isqp_none.npz,66cdd2a088d4d5d2b2f12fd29cbe03de71d55c25995f87b4f90aab0997cb6745
ants_B0200_z0__isqp_none,ants_B0200_z0,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0.5139361000001372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.5,0,0,0.5,0,0,1.0,0,0,1.0,0,0,0.5,0,0,0.5,0,0,1.0,0,0,1.0,8.0,0.0,8.0,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0200_z0__isqp_none.npz,9c3c0577e35f46f1cd80a3523be65ee5036afd60a82ec7c24dbe6ae67364164d
ants_B0200_z48__isqp_none,ants_B0200_z48,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.35867382409827414,0.35867382409827414,0.0,0.4938256999994337,0.0,0.0,0.1854791123947524,0.1854791123947524,0.0,0.0,0.0,0.0,0.0,True,0,0,0.1774264899920942,0,0,0.1774264899920942,0,0,0.3548529799841798,0,0,0.35867382409827414,0,0,0.1774264899920942,0,0,0.1774264899920942,0,0,0.3548529799841798,0,0,0.35867382409827414,0.49166344060780814,0.0020285087719298244,0.49166344060780814,0.0020285087719298244,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0200_z48__isqp_none.npz,6d081b1c6dce7122fb07bdebace6fc6e6f3667b6e42260ab55cd1fd7ef91bfb7
ants_B0200_z96__isqp_none,ants_B0200_z96,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.49399866846696117,0.49399866846696117,0.0,0.46722939999744995,0.0,0.0,0.12414969023485235,0.12414969023485235,0.0,0.0,0.0,0.0,0.0,True,0,0,0.2466612634337783,0,0,0.2466612634337783,0,0,0.49332252686755035,0,0,0.49399866846696117,0,0,0.2466612634337783,0,0,0.2466612634337783,0,0,0.49332252686755035,0,0,0.49399866846696117,2.064444743547868,0.0,2.064444743547868,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0200_z96__isqp_none.npz,4d34a4c14f347716268d8caabd74082dfa69c17c645b93dd9c1587d8524a3f51
ants_B0200_z144__isqp_none,ants_B0200_z144,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.6395643950696808,0.6395643950696808,0.0,0.5724760000011884,0.0,0.0,0.08318437785774337,0.08318437785774337,0.0,0.0,0.0,0.0,0.0,True,0,0,0.31936239290569013,0,0,0.3190190560030597,0,0,0.6401967792033763,0,0,0.6395643950696808,0,0,0.31936239290569013,0,0,0.3190190560030597,0,0,0.6401967792033763,0,0,0.6395643950696808,3.2295054208704976,0.0,3.2295054208704976,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0200_z144__isqp_none.npz,5d9d4ed6dab4b4ac63c3464b1af7cafc51352d79828b534e72b070786c57d11e
ants_B0200_z192__isqp_none,ants_B0200_z192,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.6556854156072432,0.6556854156072432,0.0,0.5195979000018269,0.0,0.0,0.09757343986782267,0.09757343986782267,0.0,0.0,0.0,0.0,0.0,True,0,0,0.325807923369159,0,0,0.3256198640626334,0,0,0.651615846738324,0,0,0.6556854156072432,0,0,0.325807923369159,0,0,0.3256198640626334,0,0,0.651615846738324,0,0,0.6556854156072432,2.0,0.0,2.0,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0200_z192__isqp_none.npz,0faaff479bca98eb87aca4b90e8c4c5f54d353e11f18a1091ea05024ebbaba08
