label,case,source,config,mechanism,tool,shape,n_neg_init,n_neg_final,neg_vol_init,neg_vol_final,n_clusters_init,n_clusters_final,min_jdet_init,min_jdet_final,l2_err,time_s,frac_nonpos_jdet_init,frac_nonpos_jdet_final,sdlogj_init,sdlogj_final,moved_frac,l1_move,l2_move,max_move,mean_move_moved,feasible,simplex_n_neg_init,simplex_n_below_init,simplex_min_init,bilinear_n_neg_init,bilinear_n_below_init,bilinear_min_init,finite_n_neg_init,finite_n_below_init,finite_min_init,jdet_n_neg_init,jdet_n_below_init,jdet_min_init,simplex_n_neg_final,simplex_n_below_final,simplex_min_final,bilinear_n_neg_final,bilinear_n_below_final,bilinear_min_final,finite_n_neg_final,finite_n_below_final,finite_min_final,jdet_n_neg_final,jdet_n_below_final,jdet_min_final,ift_min_radius_init,ift_frac_subpixel_init,ift_min_radius_final,ift_frac_subpixel_final,certified,damage,n_windows,giant_regions,mop_cleared,rounds,sqp_iters,corr_n,corr_resid_med_init,corr_resid_mad_init,corr_resid_med_final,corr_resid_mad_final,corr_n_outliers,corr_n_large,corr_n_high_resid,corr_n_incoherent,error,timing_mode,hit_cap,out_path,sha256
cohort_B0039_z11__isqp_none,cohort_B0039_z11,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,2714,0,3562.3957696034995,0.0,36,0,-144.50919144562522,0.022039056177732226,736.9329409097144,230.00523539999995,0.01826343201754386,0.0,0.986485252544742,0.6067940874346319,0.09435992324561404,56985.0033315934,736.9329409097144,46.99779345732378,4.138645023719471,True,2954,3049,-134.01104384772043,3041,3135,-134.01104384772043,2659,2712,-268.02208769544086,2665,2714,-144.50919144562522,0,0,0.010880642667000794,0,0,0.010880642667000794,0,0,0.02176128533398332,0,0,0.022039056177732226,2.381167877631567e-05,0.046799616228070176,0.00025982325270704806,0.06885964912280702,True,0,18,1,0,1,159,131.0,0.15286791690024512,0.1030855201833938,7.861078735542212,5.513189576000869,24.0,23.0,18.0,1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z11__isqp_none.npz,828744172aecaedddd02a20d379cee8e707fb34770061583f722c27de26c1bef
cohort_B0039_z1__isqp_l2,cohort_B0039_z1,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,3753,0,8108.872388806084,0.0,8,0,-164.91149836874683,0.022000451648800115,2038.1926989634505,1155.1209142000007,0.025390625,0.0,1.1452791873933257,0.7596826096590352,0.08556743421052632,122571.47102910167,2038.1926989634505,144.16383379194116,9.816712400216376,True,3873,3957,-328.84915726303007,3892,3975,-341.4062403142743,3740,3780,-657.6983145260601,3705,3753,-164.91149836874683,0,0,0.010464517622904334,0,0,0.010464517622904334,0,0,0.021456536801467224,0,0,0.022000451648800115,1.0232705484584949e-05,0.04548382675438596,0.00012180611831476462,0.06810581140350877,True,0,60,1,0,2,1395,20.0,1.5647910744941576,0.08612963232145836,132.6581921447664,2.069484239334362,4.0,4.0,0.0,0.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z1__isqp_l2.npz,1af294bd32cf3c7d0e067e2df1c4b5f14e44eba205b30495084153373863077a
cohort_B0039_z16__isqp_none,cohort_B0039_z16,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,1690,0,1368.9753860725896,0.0,49,0,-22.727169770150454,0.022081794212162574,227.67729433901926,85.96107309999934,0.011362390350877194,0.0,0.8000588554014755,0.4864980628732871,0.11705043859649122,11281.087090390036,227.67729433901926,22.51274647637102,0.6604851926457866,True,2060,2131,-32.340133992468054,2143,2203,-32.340133992468054,1752,1812,-64.68026798493611,1658,1690,-22.727169770150454,0,0,0.010999999949994368,0,0,0.010999999700426422,0,0,0.021999999899996146,0,0,0.022081794212162574,8.050212493457092e-05,0.04731359649122807,0.0005918610386658926,0.05620202850877193,True,0,27,3,0,1,144,287.0,0.03560146523251373,0.013923021645353785,2.3483365154248053,3.060972592003341,25.0,0.0,20.0,5.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z16__isqp_none.npz,f3152f2ce5a311f4b5f008f91a1a533c50675c2213c42ebb09e7e7091de2af93
cohort_B0039_z16__isqp_l2,cohort_B0039_z16,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,1690,0,1368.9753860725896,0.0,49,0,-22.727169770150454,0.02199968892991195,189.60259528507552,207.6344188999974,0.011362390350877194,0.0,0.8000588554014755,0.516689152635452,0.11657072368421052,7603.1228526767745,189.60259528507552,22.14077452226423,0.4469795915741784,True,2060,2131,-32.340133992468054,2143,2203,-32.340133992468054,1752,1812,-64.68026798493611,1658,1690,-22.727169770150454,0,0,0.010365260714111212,0,0,0.010225410284893155,0,0,0.02073052142822729,0,0,0.02199968892991195,8.050212493457092e-05,0.04731359649122807,0.0005859961394049583,0.05398848684210526,True,0,27,3,0,1,255,287.0,0.03560146523251373,0.013923021645353785,1.8105015802939943,2.530365987876117,26.0,0.0,21.0,5.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z16__isqp_l2.npz,a60c2c12e02ca07c59a8c77bfc19bc4b98699c3175b7d079606aed7fa673f3d1
cohort_B0039_z2__isqp_l2,cohort_B0039_z2,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,3695,0,7134.047373201501,0.0,7,0,-72.97379828666453,0.022017160414405355,1977.8372884985033,1009.7781260999982,0.02504111842105263,0.0,1.137648213980554,0.7588232211397297,0.0837376644736842,120044.6307805641,1977.8372884985033,131.1273727972973,9.824423502787797,True,3839,3909,-63.24384272992029,3862,3935,-73.40456092689419,3711,3742,-126.48768545984058,3654,3695,-72.97379828666453,0,0,0.010534810295871312,0,0,0.010534810295871312,0,0,0.02141345964698702,0,0,0.022017160414405355,1.9460203994384254e-05,0.045730537280701755,0.00014830085081130403,0.0687842653508772,True,0,56,1,0,2,1235,17.0,1.5125170760393363,0.1628986619656872,123.95676818312275,3.571459192271954,2.0,0.0,0.0,2.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z2__isqp_l2.npz,5d750141d1ee59182fdb0e8e589304c57b7b53d6de98b17ae8629c563f1adc85
cohort_B0039_z48__isqp_none,cohort_B0039_z48,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,139,0,74.22738012563019,0.0,86,0,-6.972721279238879,0.023544803961611998,29.93264455612132,79.03104419999727,0.0009388706140350877,0.0,0.23559754590866863,0.12397895672617508,0.10659950657894737,647.0606513578713,29.93264455612132,7.0890112825243135,0.041598241810213515,True,480,489,-10.929998891818064,535,545,-15.536924122875405,275,285,-21.85999778363613,137,139,-6.972721279238879,0,0,0.010999999999985133,0,0,0.010999999999985133,0,0,0.022000000000000974,0,0,0.023544803961611998,2.0105044901004056e-05,0.021340460526315788,0.0012862109124200725,0.0223547149122807,True,0,32,1,0,1,151,396.0,0.011512279510498047,0.011378147935867309,0.20340536103800072,0.2892426249677429,53.0,23.0,38.0,16.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z48__isqp_none.npz,d2ca55f5085c3ec224858e6987e7324fc1b31e7f04b71813e9b11f4f14a882d2
cohort_B0039_z2__isqp_none,cohort_B0039_z2,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,3695,0,7134.047373201501,0.0,7,0,-72.97379828666453,0.021726166490305666,2341.102443447981,1338.9106686000014,0.02504111842105263,0.0,1.137648213980554,0.6890726722651376,0.08801398026315789,197653.66381869628,2341.102443447981,133.18706922267978,15.389991732359752,True,3839,3909,-63.24384272992029,3862,3935,-73.40456092689419,3711,3742,-126.48768545984058,3654,3695,-72.97379828666453,0,0,0.010683278952482883,0,0,0.010683278952482883,0,0,0.021366557904614576,0,0,0.021726166490305666,1.9460203994384254e-05,0.045730537280701755,4.476862457775733e-05,0.07778919956140351,True,0,93,1,13,4,1770,17.0,1.5125170760393363,0.1628986619656872,127.23107428300406,2.0029276138641836,2.0,0.0,0.0,2.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z2__isqp_none.npz,f22224b5dd80dd255d12951dc6c88ae681c37295c59f7cf57c48e8fa43e30b98
cohort_B0039_z48__isqp_l2,cohort_B0039_z48,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,139,0,74.22738012563019,0.0,86,0,-6.972721279238879,0.022278548140322877,24.326280935016268,180.6950771999982,0.0009388706140350877,0.0,0.23559754590866863,0.13054772403162648,0.10484512061403509,452.48347151178797,24.326280935016268,7.103823662456226,0.02957601617829845,True,480,489,-10.929998891818064,535,545,-15.536924122875405,275,285,-21.85999778363613,137,139,-6.972721279238879,0,0,0.01062352478617121,0,0,0.01062352478617121,0,0,0.0212470495723631,0,0,0.022278548140322877,2.0105044901004056e-05,0.021340460526315788,0.0009922894004433013,0.021991502192982456,True,0,44,1,0,1,255,396.0,0.011512279510498047,0.011378147935867309,0.16706229091915015,0.24199974097858487,49.0,23.0,35.0,16.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z48__isqp_l2.npz,097e3713770b909d70873cfa6c2969652c248e881871d351217ddec9c5edf971
cohort_B0039_z96__isqp_none,cohort_B0039_z96,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,165,0,74.06629572546657,0.0,91,0,-3.4875348086503424,0.022259532713166226,25.990430895704666,155.72308689999772,0.0011170504385964912,0.0,0.2529921644895079,0.12257560362574488,0.20130208333333333,706.8193575851182,25.990430895704666,3.8078130583678904,0.024062754734973723,True,607,618,-4.195390016930808,682,695,-6.535248463547319,354,369,-5.721083399793052,163,165,-3.4875348086503424,0,0,0.010999999999991017,0,0,0.010999999999991017,0,0,0.02200000000000342,0,0,0.022259532713166226,6.85750730248854e-05,0.02894736842105263,0.0006431430653275246,0.029721765350877193,True,0,42,3,0,1,118,543.0,0.009456899050964215,0.008739032132628834,0.08549651779212977,0.1147127392419032,114.0,56.0,102.0,26.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z96__isqp_none.npz,02a69106e8037c29d1c5f5e2dbed6d3db7f108f932f4304129ba985a02d76032
cohort_B0039_z144__isqp_none,cohort_B0039_z144,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,254,0,135.3726401866041,0.0,125,0,-3.2635899868175766,0.022277550335566956,37.13851322097044,177.08237699999881,0.0017201206140350876,0.0,0.30743162217297404,0.14298865869012128,0.24832099780701755,1143.8537920772396,37.13851322097044,5.929494423845677,0.031567649843445275,True,804,820,-6.328473526114209,906,924,-10.64163085081591,483,498,-9.068562735716114,251,254,-3.2635899868175766,0,0,0.010999178212586301,0,0,0.010999178212586301,0,0,0.021998356425145013,0,0,0.022277550335566956,0.00011342196825220161,0.03904879385964912,0.0010462980897683783,0.04039884868421053,True,0,33,3,0,1,141,769.0,0.008643150329589844,0.00852875324476219,0.15520124486793938,0.2197691792994189,141.0,61.0,122.0,42.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z144__isqp_none.npz,4f36ad83f16b53eb08aa71ecf2ac5bf33a73b02ed4ed22d4df5f0152d811a977
cohort_B0039_z11__isqp_l2,cohort_B0039_z11,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,2714,0,3562.3957696034995,0.0,36,0,-144.50919144562522,0.02200228868440245,566.0494094112997,919.5489381000007,0.01826343201754386,0.0,0.986485252544742,0.6653755756984497,0.09446957236842106,36559.450242268234,566.0494094112997,49.91834529781093,2.6521182620433974,True,2954,3049,-134.01104384772043,3041,3135,-134.01104384772043,2659,2712,-268.02208769544086,2665,2714,-144.50919144562522,0,0,0.010521726196428527,0,0,0.010521726196428527,0,0,0.021835542060930406,0,0,0.02200228868440245,2.381167877631567e-05,0.046799616228070176,0.00015994955824169462,0.06479577850877193,True,0,67,1,1,3,864,131.0,0.15286791690024512,0.1030855201833938,8.009778761632218,6.232428157954358,24.0,23.0,23.0,1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z11__isqp_l2.npz,0b543e5d57ffa10954cb083c09740441cb149889c2db3483ace6094dfe72e927
cohort_B0039_z96__isqp_l2,cohort_B0039_z96,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,165,0,74.06629572546657,0.0,91,0,-3.4875348086503424,0.022327284990547102,22.362947173673888,341.6340624000004,0.0011170504385964912,0.0,0.2529921644895079,0.13363854874139394,0.18243558114035088,523.6989750370725,22.362947173673888,4.3227212971753275,0.019672400549831805,True,607,618,-4.195390016930808,682,695,-6.535248463547319,354,369,-5.721083399793052,163,165,-3.4875348086503424,0,0,0.010740943663491345,0,0,0.010721128158297346,0,0,0.021721297131292353,0,0,0.022327284990547102,6.85750730248854e-05,0.02894736842105263,0.000434037270553033,0.029523026315789475,True,0,57,3,0,1,213,543.0,0.009456899050964215,0.008739032132628834,0.06487942842364457,0.08969244100704521,94.0,56.0,82.0,26.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z96__isqp_l2.npz,cbcc330f91626de281aa5ba7c64a51e4247dc23f494d252a2bf1527524e9ad9d
cohort_B0039_z192__isqp_none,cohort_B0039_z192,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,276,0,142.52371941018924,0.0,147,0,-4.143628585741685,0.022650170354546327,40.24688904664376,190.59536519999892,0.0018640350877192982,0.0,0.3204774763882875,0.15258268749003384,0.3274191337719298,1278.6489126055003,40.24688904664376,6.265274788626975,0.02676285477542542,True,954,964,-9.16670760903935,1035,1048,-9.16670760903935,544,571,-18.3334152180787,272,276,-4.143628585741685,0,0,0.010996277026348616,0,0,0.010996277026348616,0,0,0.021999776561160866,0,0,0.022650170354546327,3.676406458299146e-05,0.04311266447368421,0.0009355536987152689,0.04453125,True,0,63,3,0,1,218,875.0,0.008643150329589844,0.012814334678649902,0.08809990174727947,0.12507700634236685,178.0,82.0,164.0,34.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z192__isqp_none.npz,5f3814cceadd449c7512454eae1cf62896ac88579dc685cb572b535f34dd214d
cohort_B0039_z240__isqp_none,cohort_B0039_z240,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,250,0,97.75575956670932,0.0,160,0,-5.920141741881052,0.023254693546385298,35.97069875365727,85.05708869999944,0.001631030701754386,0.0,0.30700581791496934,0.1585665713079994,0.30585252192982454,1145.3991331119407,35.97069875365727,7.083448780952043,0.02566433190929735,True,966,988,-9.722145503989566,1058,1087,-12.365988174393294,545,582,-16.164868076342586,238,250,-5.920141741881052,0,0,0.01099999689801244,0,0,0.01099999689801244,0,0,0.021999993796031694,0,0,0.023254693546385298,3.518604633023191e-05,0.04555921052631579,0.0008174338416509097,0.047190241228070175,True,0,45,5,0,1,204,975.0,0.008643150329589844,0.007124377012252808,0.07122860399799501,0.1031681610106902,146.0,47.0,130.0,32.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z240__isqp_none.npz,46fa1b83fe13e7b624acc0aed2ecec7a2587c6eec67f6091fe4b8f176a0f2ef9
cohort_B0039_z144__isqp_l2,cohort_B0039_z144,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,254,0,135.3726401866041,0.0,125,0,-3.2635899868175766,0.022002697845861428,31.18240502842339,391.57360510000217,0.0017201206140350876,0.0,0.30743162217297404,0.15281926365909404,0.24656661184210527,806.226024690205,31.18240502842339,6.6906283033083,0.0224082388251537,True,804,820,-6.328473526114209,906,924,-10.64163085081591,483,498,-9.068562735716114,251,254,-3.2635899868175766,0,0,0.010540768581369844,0,0,0.010538871369403326,0,0,0.0210815371628119,0,0,0.022002697845861428,0.00011342196825220161,0.03904879385964912,0.0008709761277107927,0.039816337719298246,True,0,46,3,0,1,291,769.0,0.008643150329589844,0.00852875324476219,0.11477028010177051,0.16795456141478765,141.0,61.0,123.0,42.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z144__isqp_l2.npz,827b1a656a063b03f98af228f9fdd24222361319fa6e8a2dcb05159f744b072c
cohort_B0039_z264__isqp_none,cohort_B0039_z264,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,306,0,133.45570962418722,0.0,188,0,-3.491226293058075,0.023221299224278492,45.95285703144956,70.81158270000014,0.0020764802631578947,0.0,0.33736161904597456,0.16601317776074892,0.29059073464912283,1582.724350114905,45.95285703144956,6.150216742474386,0.037325763510008846,True,1112,1121,-7.422033348526725,1224,1244,-7.422033348526725,637,660,-14.84406669705345,303,306,-3.491226293058075,0,0,0.010999272212979527,0,0,0.010999272212979527,0,0,0.021998544425930633,0,0,0.023221299224278492,0.00014814128057898695,0.0516515899122807,0.0011605493260646628,0.05380345394736842,True,0,37,6,0,1,175,1127.0,0.008643150329589844,0.007124377012252808,0.0663278705092939,0.09581459089626373,180.0,58.0,171.0,44.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z264__isqp_none.npz,11a2d38abc9dd942bb3f718cad3d61fd0f08017ac075619feb724286374b0557
cohort_B0039_z192__isqp_l2,cohort_B0039_z192,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,276,0,142.52371941018924,0.0,147,0,-4.143628585741685,0.022000077630769502,35.05935673658744,315.16597230000116,0.0018640350877192982,0.0,0.3204774763882875,0.16769989220737028,0.28175712719298246,948.7776175579779,35.05935673658744,6.0413000584538965,0.023076752871478763,True,954,964,-9.16670760903935,1035,1048,-9.16670760903935,544,571,-18.3334152180787,272,276,-4.143628585741685,0,0,0.010346414073293664,0,0,0.010346414073293664,0,0,0.021208859868939937,0,0,0.022000077630769502,3.676406458299146e-05,0.04311266447368421,0.0005417831969581981,0.04399671052631579,True,0,63,3,0,1,333,875.0,0.008643150329589844,0.012814334678649902,0.05867781315416688,0.08698736491302807,147.0,82.0,131.0,34.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z192__isqp_l2.npz,eedb524557167fef208ae8609f0470df35af9cae4941bd04da782b96261d83b0
cohort_B0039_z240__isqp_l2,cohort_B0039_z240,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,250,0,97.75575956670932,0.0,160,0,-5.920141741881052,0.021999816475369284,29.909204423400595,159.9503552999995,0.001631030701754386,0.0,0.30700581791496934,0.16198758238841574,0.2433730811403509,783.5007000769344,29.909204423400595,7.267287626634007,0.022062363080475725,True,966,988,-9.722145503989566,1058,1087,-12.365988174393294,545,582,-16.164868076342586,238,250,-5.920141741881052,0,0,0.010559044875479187,0,0,0.010559044875479187,0,0,0.02111808975095719,0,0,0.021999816475369284,3.518604633023191e-05,0.04555921052631579,0.0006285360396256576,0.0466625548245614,True,0,46,5,0,1,328,975.0,0.008643150329589844,0.007124377012252808,0.04782891902938044,0.07088628781506445,121.0,47.0,101.0,32.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z240__isqp_l2.npz,40f2febbf619ddd915ed761f5af57aa7545fb0a103088ab05489d424fadbbca2
cohort_B0039_z288__isqp_none,cohort_B0039_z288,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,319,0,151.15467329068034,0.0,169,0,-5.252654832788053,0.023080729244356734,40.210406775644145,89.24532700000054,0.0021381578947368422,0.0,0.3450253752521538,0.16078628365340997,0.3667900219298246,1359.000770592455,40.210406775644145,7.114496865487424,0.02539144222174909,True,1052,1069,-8.996955141738113,1174,1198,-8.996955141738113,621,641,-16.94333103069789,312,319,-5.252654832788053,0,0,0.010999999708960928,0,0,0.010998128505430027,0,0,0.021999999999841986,0,0,0.023080729244356734,3.658185508798947e-05,0.05013706140350877,0.001104771902038311,0.05148026315789474,True,0,39,6,0,1,184,1082.0,0.008643150329589844,0.007124377012252808,0.11089265385796301,0.16082968806604486,172.0,57.0,164.0,42.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z288__isqp_none.npz,f5fe5d102f6238d896d6088191da5bbd577eab542d80d86011ca0885d63ebc95
cohort_B0039_z264__isqp_l2,cohort_B0039_z264,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,306,0,133.45570962418722,0.0,188,0,-3.491226293058075,0.02211732935880931,36.788384903725046,177.15711939999892,0.0020764802631578947,0.0,0.33736161904597456,0.17118248839201305,0.2599986293859649,1037.2234331431725,36.788384903725046,6.3519848386175966,0.02733924017879155,True,1112,1121,-7.422033348526725,1224,1244,-7.422033348526725,637,660,-14.84406669705345,303,306,-3.491226293058075,0,0,0.010002246317852487,0,0,0.010002246317852487,0,0,0.020004492635718102,0,0,0.02211732935880931,0.00014814128057898695,0.0516515899122807,0.00040697408900137853,0.052713815789473685,True,0,50,6,0,1,340,1127.0,0.008643150329589844,0.007124377012252808,0.041681634451280015,0.0617961841465434,141.0,58.0,128.0,44.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z264__isqp_l2.npz,1470c79270f7ea40f5c1663654a0238ac4eb4829769ee231082cbd3fa9909726
cohort_B0039_z336__isqp_none,cohort_B0039_z336,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,280,0,159.57005089500666,0.0,144,0,-5.75232253098477,0.022176645568164937,39.99490591128395,70.99212640000042,0.0018777412280701754,0.0,0.32604145351261643,0.16789824064620643,0.30776452850877195,1357.3502089599683,39.99490591128395,4.253315116623413,0.03022445854861984,True,928,956,-7.658915737870075,1054,1079,-9.562817996600131,552,573,-14.816923110657285,274,280,-5.75232253098477,0,0,0.010999999999949939,0,0,0.010999935745297507,0,0,0.021999999999999808,0,0,0.022176645568164937,8.856094940589654e-06,0.04917077850877193,0.0008746131277483997,0.050856633771929824,True,0,39,4,0,1,166,967.0,0.008643150329589844,0.007124377012252808,0.0589025918560822,0.08198523093995132,217.0,147.0,157.0,62.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z336__isqp_none.npz,254dd0baf4fe9e4fbd64c90636330ad9950c6397a0f319a1efd66fb993e62cff
cohort_B0039_z384__isqp_none,cohort_B0039_z384,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,472,0,183.683243437662,0.0,224,0,-4.1683294363107315,0.022442995888573538,42.41865861822309,106.20441769999888,0.0031455592105263156,0.0,0.4287009554123702,0.2218739854479852,0.33905564692982454,1731.8555214832595,42.41865861822309,5.9922285972615965,0.03500465935287033,True,1284,1315,-9.84724016252133,1449,1479,-9.84724016252133,741,786,-19.69448032504266,459,472,-4.1683294363107315,0,0,0.01098759078981229,0,0,0.01098759078981229,0,0,0.021999999993120335,0,0,0.022442995888573538,1.164401720025802e-05,0.061300712719298246,0.0011298686753552466,0.06352796052631579,True,0,47,5,0,1,240,1056.0,0.011559395130405591,0.011448001553942233,0.20602415269754726,0.2919359687789211,143.0,50.0,122.0,19.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z384__isqp_none.npz,a960c9d9ca0242d048f7b9745b5a901f360f7cd07e633c3599a9a8b7ef055902
cohort_B0039_z288__isqp_l2,cohort_B0039_z288,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,319,0,151.15467329068034,0.0,169,0,-5.252654832788053,0.022067881852677943,33.218273459200546,209.55547469999874,0.0021381578947368422,0.0,0.3450253752521538,0.175573642443796,0.32606222587719297,916.7231051266648,33.218273459200546,6.748597821347566,0.01926738908187782,True,1052,1069,-8.996955141738113,1174,1198,-8.996955141738113,621,641,-16.94333103069789,312,319,-5.252654832788053,0,0,0.010598259959644425,0,0,0.01007935417974172,0,0,0.021264160378809738,0,0,0.022067881852677943,3.658185508798947e-05,0.05013706140350877,0.0006506819828831167,0.05091831140350877,True,0,51,6,0,1,306,1082.0,0.008643150329589844,0.007124377012252808,0.06355050838348708,0.09421839818946057,140.0,57.0,128.0,42.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z288__isqp_l2.npz,c612b3c1b56f763f7206f2514d03bce679c01307f77a28f59616472bc19e28a4
cohort_B0039_z336__isqp_l2,cohort_B0039_z336,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,280,0,159.57005089500666,0.0,144,0,-5.75232253098477,0.022123250625755944,31.24860431035234,227.22008089999872,0.0018777412280701754,0.0,0.32604145351261643,0.176881860406889,0.24903371710526315,855.8599670683877,31.24860431035234,4.809429111137436,0.023552105645955796,True,928,956,-7.658915737870075,1054,1079,-9.562817996600131,552,573,-14.816923110657285,274,280,-5.75232253098477,0,0,0.01060442532344489,0,0,0.01060442532344489,0,0,0.021388057269374032,0,0,0.022123250625755944,8.856094940589654e-06,0.04917077850877193,0.0007016300069971454,0.050212445175438596,True,0,61,4,0,1,310,967.0,0.008643150329589844,0.007124377012252808,0.040397582686570156,0.05873364239221027,191.0,147.0,123.0,62.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z336__isqp_l2.npz,4ec66677aa75535a519e53831e5331f331fc544e252349b5dce67ddd1597ab4f
cohort_B0039_z384__isqp_l2,cohort_B0039_z384,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,472,0,183.683243437662,0.0,224,0,-4.1683294363107315,0.022066993426995335,35.993451981085336,260.182867800002,0.0031455592105263156,0.0,0.4287009554123702,0.23478213172918524,0.2874794407894737,1231.069851569306,35.993451981085336,6.402489897438834,0.02934682236928904,True,1284,1315,-9.84724016252133,1449,1479,-9.84724016252133,741,786,-19.69448032504266,459,472,-4.1683294363107315,0,0,0.010346581740264824,0,0,0.010346581740264824,0,0,0.0210260667923494,0,0,0.022066993426995335,1.164401720025802e-05,0.061300712719298246,0.000665183285426982,0.06257538377192982,True,0,47,5,0,1,397,1056.0,0.011559395130405591,0.011448001553942233,0.1806382112908922,0.255221315564869,127.0,50.0,106.0,19.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z384__isqp_l2.npz,9f6ae0b32c32ff4acf16e6169dbc787845742e4f6ac12193317e9d2889d0d997
cohort_B0039_z432__isqp_none,cohort_B0039_z432,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,689,0,366.53127325677804,0.0,275,0,-6.016493187962707,0.02229221857206133,68.40818381636646,189.87624460000006,0.004625822368421052,0.0,0.5150522518538421,0.26991246538598146,0.41870888157894737,3472.0130096330736,68.40818381636646,7.787874082861402,0.056826950303333554,True,1712,1751,-14.097683209357456,1935,1981,-17.15599813925786,1035,1088,-25.564516271971115,675,689,-6.016493187962707,0,0,0.010999999999973562,0,0,0.010999999999973562,0,0,0.021999999999955555,0,0,0.02229221857206133,6.450380010606944e-05,0.0802905701754386,0.000919409260242467,0.08523848684210526,True,0,68,5,0,1,339,1171.0,0.017286300659179688,0.014461279146963234,0.3056798045134288,0.43067651096759746,155.0,96.0,106.0,33.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z432__isqp_none.npz,85cf69a9c56ffa40033226f0801d03e714369b0eb2fe99e4dcc2945e1acf253e
cohort_B0049_z0__isqp_none,cohort_B0049_z0,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,647,0,387.6758911949189,0.0,11,0,-5.394965602060438,0.02205132908967422,81.89724340305594,9.80298010000115,0.004351699561403508,0.0,0.49225739836902893,0.29849537096953555,0.029975328947368422,3410.4368840532743,81.89724340305594,6.799752500390909,0.7797066493034464,True,693,728,-4.146920716294517,764,788,-5.572778147439749,634,656,-6.148813657946448,635,647,-5.394965602060438,0,0,0.010999999999996022,0,0,0.010999999999996022,0,0,0.02200048755641954,0,0,0.02205132908967422,0.00029056844931406415,0.014576480263157894,0.0026457379464044878,0.01903782894736842,True,0,5,0,0,1,39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z0__isqp_none.npz,8eb463961ad9d0536134b7a8421b1f173b414b85f7f015f6b276e2e2ec2282c3
